Industrial Electronics Technology/Technician.,Skill
Appliance Installation and Repair Technology/Technician.,Skill
"Security System Installation, Repair, and Inspection Technology/Technician.",Skill
"Electrical/Electronics Maintenance and Repair Technology, Other.",Skill
"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Skill
"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician.",Skill
Heavy/Industrial Equipment Maintenance Technologies.,Skill
Heavy Equipment Maintenance Technology/Technician.,Skill
Industrial Mechanics and Maintenance Technology.,Skill
"Heavy/Industrial Equipment Maintenance Technologies, Other.",Skill
Precision Systems Maintenance and Repair Technologies.,Skill
Gunsmithing/Gunsmith.,Skill
Locksmithing and Safe Repair.,Skill
Musical Instrument Fabrication and Repair.,Skill
Watchmaking and Jewelrymaking.,Skill
Parts and Warehousing Operations and Maintenance Technology/Technician.,Skill
"Precision Systems Maintenance and Repair Technologies, Other.",Skill
Vehicle Maintenance and Repair Technologies.,Skill
"Vehicle Maintenance and Repair Technologies, General.",Skill
Autobody/Collision and Repair Technology/Technician.,Skill
Automobile/Automotive Mechanics Technology/Technician.,Skill
Diesel Mechanics Technology/Technician.,Skill
Small Engine Mechanics and Repair Technology/Technician.,Skill
Airframe Mechanics and Aircraft Maintenance Technology/Technician.,Skill
Aircraft Powerplant Technology/Technician.,Skill
Avionics Maintenance Technology/Technician.,Skill
Bicycle Mechanics and Repair Technology/Technician.,Skill
Motorcycle Maintenance and Repair Technology/Technician.,Skill
Vehicle Emissions Inspection and Maintenance Technology/Technician.,Skill
Medium/Heavy Vehicle and Truck Technology/Technician.,Skill
Alternative Fuel Vehicle Technology/Technician.,Skill
Engine Machinist.,Skill
Marine Maintenance/Fitter and Ship Repair Technology/Technician.,Skill
High Performance and Custom Engine Technician/Mechanic.,Skill
Recreation Vehicle (RV) Service Technician.,Skill
"Vehicle Maintenance and Repair Technologies, Other.",Skill
"Mechanic and Repair Technologies/Technicians, Other.",Skill
"Mechanic and Repair Technologies/Technicians, Other.",Skill
PRECISION PRODUCTION.,Skill
"Precision Production Trades, General.",Skill
"Precision Production Trades, General.",Skill
Leatherworking and Upholstery.,Skill
Upholstery/Upholsterer.,Skill
"Shoe, Boot and Leather Repair.",Skill
"Leatherworking and Upholstery, Other.",Skill
Precision Metal Working.,Skill
Machine Tool Technology/Machinist.,Skill
Machine Shop Technology/Assistant.,Skill
Sheet Metal Technology/Sheetworking.,Skill
Tool and Die Technology/Technician.,Skill
Welding Technology/Welder.,Skill
Ironworking/Ironworker.,Skill
Computer Numerically Controlled (CNC) Machinist Technology/CNC Machinist.,Skill
Metal Fabricator.,Skill
"Precision Metal Working, Other.",Skill
Woodworking.,Skill
"Woodworking, General.",Skill
Furniture Design and Manufacturing.,Skill
Cabinetmaking and Millwork.,Skill
"Woodworking, Other.",Skill
Boilermaking/Boilermaker.,Skill
Boilermaking/Boilermaker.,Skill
"Precision Production, Other.",Skill
"Precision Production, Other.",Skill
TRANSPORTATION AND MATERIALS MOVING.,Skill
Air Transportation.,Skill
"Aeronautics/Aviation/Aerospace Science and Technology, General.",Skill
Airline/Commercial/Professional Pilot and Flight Crew.,Skill
Aviation/Airway Management and Operations.,Skill
Air Traffic Controller.,Skill
Airline Flight Attendant.,Skill
Flight Instructor.,Skill
"Air Transportation, Other.",Skill
Ground Transportation.,Skill
Construction/Heavy Equipment/Earthmoving Equipment Operation.,Skill
Truck and Bus Driver/Commercial Vehicle Operator and Instructor.,Skill
Mobil Crane Operation/Operator.,Skill
Flagging and Traffic Control.,Skill
Railroad and Railway Transportation.,Skill
"Ground Transportation, Other.",Skill
Marine Transportation.,Skill
Commercial Fishing.,Skill
"Diver, Professional and Instructor.",Skill
Marine Science/Merchant Marine Officer.,Skill
"Marine Transportation, Other.",Skill
"Transportation and Materials Moving, Other.",Skill
"Transportation and Materials Moving, Other.",Skill
VISUAL AND PERFORMING ARTS.,Skill
"Visual and Performing Arts, General.",Skill
"Visual and Performing Arts, General.",Skill
Digital Arts.,Skill
"Crafts/Craft Design, Folk Art and Artisanry.",Skill
"Crafts/Craft Design, Folk Art and Artisanry.",Skill
Dance.,Skill
"Dance, General.",Skill
Ballet.,Skill
"Dance, Other.",Skill
Design and Applied Arts.,Skill
"Design and Visual Communications, General.",Skill
Commercial and Advertising Art.,Skill
Industrial and Product Design.,Skill
Commercial Photography.,Skill
Fashion/Apparel Design.,Skill
Interior Design.,Skill
Graphic Design.,Skill
Illustration.,Skill
Game and Interactive Media Design.,Skill
"Design and Applied Arts, Other.",Skill
Drama/Theatre Arts and Stagecraft.,Skill
"Drama and Dramatics/Theatre Arts, General.",Skill
Technical Theatre/Theatre Design and Technology.,Skill
Playwriting and Screenwriting.,Skill
"Theatre Literature, History and Criticism.",Skill
Acting.,Skill
Directing and Theatrical Production.,Skill
Theatre/Theatre Arts Management.,Skill
Musical Theatre.,Skill
Costume Design.,Skill
"Dramatic/Theatre Arts and Stagecraft, Other.",Skill
Film/Video and Photographic Arts.,Skill
Film/Cinema/Video Studies.,Skill
Cinematography and Film/Video Production.,Skill
Photography.,Skill
Documentary Production.,Skill
"Film/Video and Photographic Arts, Other.",Skill
Fine and Studio Arts.,Skill
"Art/Art Studies, General.",Skill
"Fine/Studio Arts, General.",Skill
"Art History, Criticism and Conservation.",Skill
Arts Management.,Skill
Drawing.,Skill
Intermedia/Multimedia.,Skill
Painting.,Skill
Sculpture.,Skill
Printmaking.,Skill
Ceramic Arts and Ceramics.,Skill
"Fiber, Textile and Weaving Arts.",Skill
Metal and Jewelry Arts.,Skill
"Fine Arts and Art Studies, Other.",Skill
Music.,Skill
"Music, General.",Skill
"Music History, Literature, and Theory.",Skill
"Music Performance, General.",Skill
Music Theory and Composition.,Skill
Musicology and Ethnomusicology.,Skill
Conducting.,Skill
Keyboard Instruments.,Skill
Voice and Opera.,Skill
Music Management and Merchandising.,Skill
Jazz/Jazz Studies.,Skill
Stringed Instruments.,Skill
Music Pedagogy.,Skill
Music Technology.,Skill
Brass Instruments.,Skill
Woodwind Instruments.,Skill
Percussion Instruments.,Skill
"Music, Other.",Skill
"Arts, Entertainment,and Media Management.",Skill
"Arts, Entertainment,and Media Management, General.",Skill
Fine and Studio Arts Management.,Skill
Music Management.,Skill
Theatre/Theatre Arts Management.,Skill
"Arts, Entertainment, and Media Management, Other.",Skill
"Visual and Performing Arts, Other.",Skill
"Visual and Performing Arts, Other.",Skill
HEALTH PROFESSIONS AND RELATED PROGRAMS.,Skill
"Health Services/Allied Health/Health Sciences, General.",Skill
"Health Services/Allied Health/Health Sciences, General.",Skill
"Health and Wellness, General.",Skill
Chiropractic.,Skill
Chiropractic.,Skill
Communication Disorders Sciences and Services.,Skill
"Communication Sciences and Disorders, General.",Skill
Audiology/Audiologist.,Skill
Speech-Language Pathology/Pathologist.,Skill
Audiology/Audiologist and Speech-Language Pathology/Pathologist.,Skill
"Communication Disorders Sciences and Services, Other.",Skill
Dentistry.,Skill
Dentistry.,Skill
Advanced/Graduate Dentistry and Oral Sciences.,Skill
"Dental Clinical Sciences, General.",Skill
Advanced General Dentistry.,Skill
Oral Biology and Oral and Maxillofacial Pathology.,Skill
Dental Public Health and Education.,Skill
Dental Materials.,Skill
Endodontics/Endodontology.,Skill
Oral/Maxillofacial Surgery.,Skill
Orthodontics/Orthodontology.,Skill
Pediatric Dentistry/Pedodontics.,Skill
Periodontics/Periodontology.,Skill
Prosthodontics/Prosthodontology.,Skill
"Advanced/Graduate Dentistry and Oral Sciences, Other.",Skill
Dental Support Services and Allied Professions.,Skill
Dental Assisting/Assistant.,Skill
Dental Hygiene/Hygienist.,Skill
Dental Laboratory Technology/Technician.,Skill
"Dental Services and Allied Professions, Other.",Skill
Health and Medical Administrative Services.,Skill
Health/Health Care Administration/Management.,Skill
Hospital and Health Care Facilities Administration/Management.,Skill
Health Unit Coordinator/Ward Clerk.,Skill
Health Unit Manager/Ward Supervisor.,Skill
Medical Office Management/Administration.,Skill
Health Information/Medical Records Administration/Administrator.,Skill
Health Information/Medical Records Technology/Technician.,Skill
Medical Transcription/Transcriptionist.,Skill
Medical Office Computer Specialist/Assistant.,Skill
Medical Office Assistant/Specialist.,Skill
Medical/Health Management and Clinical Assistant/Specialist.,Skill
Medical Reception/Receptionist.,Skill
Medical Insurance Coding Specialist/Coder.,Skill
Medical Insurance Specialist/Medical Biller.,Skill
Health/Medical Claims Examiner.,Skill
Medical Administrative/Executive Assistant and Medical Secretary.,Skill
Medical Staff Services Technology/Technician.,Skill
Long Term Care Administration/Management.,Skill
Clinical Research Coordinator.,Skill
"Health and Medical Administrative Services, Other.",Skill
Allied Health and Medical Assisting Services.,Skill
Medical/Clinical Assistant.,Skill
Clinical/Medical Laboratory Assistant.,Skill
Occupational Therapist Assistant.,Skill
Pharmacy Technician/Assistant.,Skill
Physical Therapy Technician/Assistant.,Skill
Veterinary/Animal Health Technology/Technician and Veterinary Assistant.,Skill
Anesthesiologist Assistant.,Skill
Emergency Care Attendant (EMT Ambulance).,Skill
Pathology/Pathologist Assistant.,Skill
Respiratory Therapy Technician/Assistant.,Skill
Chiropractic Assistant/Technician.,Skill
Radiologist Assistant.,Skill
Lactation Consultant.,Skill
Speech-Language Pathology Assistant.,Skill
"Allied Health and Medical Assisting Services, Other.",Skill
"Allied Health Diagnostic, Intervention, and Treatment Professions.",Skill
Cardiovascular Technology/Technologist.,Skill
Electrocardiograph Technology/Technician.,Skill
Electroneurodiagnostic/Electroencephalographic Technology/Technologist.,Skill
Emergency Medical Technology/Technician (EMT Paramedic).,Skill
Nuclear Medical Technology/Technologist.,Skill
Perfusion Technology/Perfusionist.,Skill
Medical Radiologic Technology/Science - Radiation Therapist.,Skill
Respiratory Care Therapy/Therapist.,Skill
Surgical Technology/Technologist.,Skill
Diagnostic Medical Sonography/Sonographer and Ultrasound Technician.,Skill
Radiologic Technology/Science - Radiographer.,Skill
Physician Assistant.,Skill
Athletic Training/Trainer.,Skill
Gene/Genetic Therapy.,Skill
Cardiopulmonary Technology/Technologist.,Skill
Radiation Protection/Health Physics Technician.,Skill
Polysomnography.,Skill
Hearing Instrument Specialist.,Skill
Mammography Technician/Technology.,Skill
Magnetic Resonance Imaging (MRI) Technology/Technician.,Skill
"Allied Health Diagnostic, Intervention, and Treatment Professions, Other.",Skill
Clinical/Medical Laboratory Science/Research and Allied Professions.,Skill
Blood Bank Technology Specialist.,Skill
Cytotechnology/Cytotechnologist.,Skill
Hematology Technology/Technician.,Skill
Clinical/Medical Laboratory Technician.,Skill
Clinical Laboratory Science/Medical Technology/Technologist.,Skill
Ophthalmic Laboratory Technology/Technician.,Skill
Histologic Technology/Histotechnologist.,Skill
Histologic Technician.,Skill
Phlebotomy Technician/Phlebotomist.,Skill
Cytogenetics/Genetics/Clinical Genetics Technology/Technologist.,Skill
Renal/Dialysis Technologist/Technician.,Skill
Sterile Processing Technology/Technician.,Skill
"Clinical/Medical Laboratory Science and Allied Professions, Other.",Skill
Health/Medical Preparatory Programs.,Skill
Pre-Dentistry Studies.,Skill
Pre-Medicine/Pre-Medical Studies.,Skill
Pre-Pharmacy Studies.,Skill
Pre-Veterinary Studies.,Skill
Pre-Nursing Studies.,Skill
Pre-Chiropractic Studies.,Skill
Pre-Occupational Therapy Studies.,Skill
Pre-Optometry Studies.,Skill
Pre-Physical Therapy Studies.,Skill
"Health/Medical Preparatory Programs, Other.",Skill
Medicine.,Skill
Medicine.,Skill
Medical Clinical Sciences/Graduate Medical Studies.,Skill
Medical Scientist.,Skill
Mental and Social Health Services and Allied Professions.,Skill
Substance Abuse/Addiction Counseling.,Skill
Psychiatric/Mental Health Services Technician.,Skill
Clinical/Medical Social Work.,Skill
Community Health Services/Liaison/Counseling.,Skill
Marriage and Family Therapy/Counseling.,Skill
Clinical Pastoral Counseling/Patient Counseling.,Skill
Psychoanalysis and Psychotherapy.,Skill
Mental Health Counseling/Counselor.,Skill
Genetic Counseling/Counselor.,Skill
"Mental and Social Health Services and Allied Professions, Other.",Skill
Nursing.,Skill
"Nursing/Registered Nurse (RN, ASN, BSN, MSN).",Skill
"Nursing Administration (MSN, MS, PhD).",Skill
Adult Health Nurse/Nursing.,Skill
Nurse Anesthetist.,Skill
Family Practice Nurse/Nurse Practitioner.,Skill
Maternal/Child Health and Neonatal Nurse/Nursing.,Skill
Nurse Midwife/Nursing Midwifery.,Skill
"Nursing Science (MS, PhD).",Skill
Pediatric Nurse/Nursing.,Skill
Psychiatric/Mental Health Nurse/Nursing.,Skill
Public Health/Community Nurse/Nursing.,Skill
Perioperative/Operating Room and Surgical Nurse/Nursing.,Skill
"Licensed Practical/Vocational Nurse Training (LPN, LVN, Cert., Dipl, AAS)",Skill
Nurse/Nursing Assistant/Aide and Patient Care Assistant.,Skill
Clinical Nurse Specialist.,Skill
Critical Care Nursing.,Skill
Occupational and Environmental Health Nursing.,Skill
"Nursing, Other.",Skill
Optometry.,Skill
Optometry.,Skill
Ophthalmic and Optometric Support Services and Allied Professions.,Skill
Opticianry/Ophthalmic Dispensing Optician.,Skill
Optometric Technician/Assistant.,Skill
Ophthalmic Technician/Technologist.,Skill
Orthoptics/Orthoptist.,Skill
"Ophthalmic and Optometric Support Services and Allied Professions, Other.",Skill
Osteopathic Medicine/Osteopathy.,Skill
Osteopathic Medicine/Osteopathy.,Skill
"Pharmacy, Pharmaceutical Sciences, and Administration.",Skill
Pharmacy.,Skill
Pharmacy Administration and Pharmacy Policy and Regulatory Affairs.,Skill
Pharmaceutics and Drug Design.,Skill
Medicinal and Pharmaceutical Chemistry.,Skill
Natural Products Chemistry and Pharmacognosy.,Skill
Clinical and Industrial Drug Development.,Skill
Pharmacoeconomics/Pharmaceutical Economics.,Skill
"Clinical, Hospital, and Managed Care Pharmacy.",Skill
Industrial and Physical Pharmacy and Cosmetic Sciences.,Skill
Pharmaceutical Sciences.,Skill
Pharmaceutical Marketing and Management.,Skill
"Pharmacy, Pharmaceutical Sciences, and Administration, Other.",Skill
Podiatric Medicine/Podiatry.,Skill
Podiatric Medicine/Podiatry.,Skill
Public Health.,Skill
"Public Health, General.",Skill
Environmental Health.,Skill
Health/Medical  Physics.,Skill
Occupational Health and Industrial Hygiene.,Skill
Public Health Education and Promotion.,Skill
Community Health and Preventive Medicine.,Skill
Maternal and Child Health.,Skill
International Public Health/International Health.,Skill
Health Services Administration.,Skill
Behavioral Aspects of Health.,Skill
"Public Health, Other.",Skill
Rehabilitation and Therapeutic Professions.,Skill
Art Therapy/Therapist.,Skill
Dance Therapy/Therapist.,Skill
Music Therapy/Therapist.,Skill
Occupational Therapy/Therapist.,Skill
Orthotist/Prosthetist.,Skill
Physical Therapy/Therapist.,Skill
Therapeutic Recreation/Recreational Therapy.,Skill
Vocational Rehabilitation Counseling/Counselor.,Skill
Kinesiotherapy/Kinesiotherapist.,Skill
Assistive/Augmentative Technology and Rehabilitation Engineering.,Skill
Animal-Assisted Therapy.,Skill
Rehabilitation Science.,Skill
"Rehabilitation and Therapeutic Professions, Other.",Skill
Veterinary Medicine.,Skill
Veterinary Medicine.,Skill
Veterinary Biomedical and Clinical Sciences.,Skill
"Veterinary Sciences/Veterinary Clinical Sciences, General.",Skill
Veterinary Anatomy.,Skill
Veterinary Physiology.,Skill
Veterinary Microbiology and Immunobiology.,Skill
Veterinary Pathology and Pathobiology.,Skill
Veterinary Toxicology and Pharmacology.,Skill
Large Animal/Food Animal and Equine Surgery and Medicine.,Skill
Small/Companion Animal Surgery and Medicine.,Skill
Comparative and Laboratory Animal Medicine.,Skill
"Veterinary Preventive Medicine, Epidemiology, and Public Health.",Skill
Veterinary Infectious Diseases.,Skill
"Veterinary Biomedical and Clinical Sciences, Other.",Skill
Health Aides/Attendants/Orderlies.,Skill
Health Aide.,Skill
Home Health Aide/Home Attendant.,Skill
Medication Aide.,Skill
Rehabilitation Aide.,Skill
"Health Aides/Attendants/Orderlies, Other.",Skill
Medical Illustration and Informatics.,Skill
Medical Illustration/Medical Illustrator.,Skill
Medical Informatics.,Skill
"Medical Illustration and Informatics, Other.",Skill
Dietetics and Clinical Nutrition Services.,Skill
Dietetics/Dietitian.,Skill
Clinical Nutrition/Nutritionist.,Skill
Dietetic Technician.,Skill
Dietitian Assistant.,Skill
"Dietetics and Clinical Nutrition Services, Other.",Skill
Bioethics/Medical Ethics.,Skill
Bioethics/Medical Ethics.,Skill
Alternative and Complementary Medicine and Medical Systems.,Skill
"Alternative and Complementary Medicine and Medical Systems, General.",Skill
Acupuncture and Oriental Medicine.,Skill
Traditional Chinese Medicine and Chinese Herbology.,Skill
Naturopathic Medicine/Naturopathy.,Skill
Homeopathic Medicine/Homeopathy.,Skill
Ayurvedic Medicine/Ayurveda.,Skill
Holistic Health.,Skill
"Alternative and Complementary Medicine and Medical Systems, Other.",Skill
Alternative and Complementary Medical Support Services.,Skill
Direct Entry Midwifery.,Skill
"Alternative and Complementary Medical Support Services, Other.",Skill
Somatic Bodywork and Related Therapeutic Services.,Skill
Massage Therapy/Therapeutic Massage.,Skill
Asian Bodywork Therapy.,Skill
Somatic Bodywork.,Skill
"Somatic Bodywork and Related Therapeutic Services, Other.",Skill
Movement and Mind-Body Therapies and Education.,Skill
Movement Therapy and Movement Education.,Skill
Yoga Teacher Training/Yoga Therapy.,Skill
Hypnotherapy/Hypnotherapist.,Skill
"Movement and Mind-Body Therapies and Education, Other.",Skill
Energy and Biologically Based Therapies.,Skill
Aromatherapy.,Skill
Herbalism/Herbalist.,Skill
Polarity Therapy.,Skill
Reiki.,Skill
"Energy and Biologically Based Therapies, Other.",Skill
"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Skill
Registered Nursing/Registered Nurse.,Skill
Nursing Administration.,Skill
Adult Health Nurse/Nursing.,Skill
Nurse Anesthetist.,Skill
Family Practice Nurse/Nursing.,Skill
Maternal/Child Health and Neonatal Nurse/Nursing.,Skill
Nurse Midwife/Nursing Midwifery.,Skill
Nursing Science.,Skill
Pediatric Nurse/Nursing.,Skill
Psychiatric/Mental Health Nurse/Nursing.,Skill
Public Health/Community Nurse/Nursing.,Skill
Perioperative/Operating Room and Surgical Nurse/Nursing.,Skill
Clinical Nurse Specialist.,Skill
Critical Care Nursing.,Skill
Occupational and Environmental Health Nursing.,Skill
Emergency Room/Trauma Nursing.,Skill
Nursing Education.,Skill
Nursing Practice.,Skill
Palliative Care Nursing.,Skill
Clinical Nurse Leader.,Skill
Geriatric Nurse/Nursing.,Skill
Women's Health Nurse/Nursing.,Skill
"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other.",Skill
"Practical Nursing, Vocational Nursing and Nursing Assistants.",Skill
Licensed Practical/Vocational Nurse Training.,Skill
Nursing Assistant/Aide and Patient Care Assistant/Aide.,Skill
"Practical Nursing, Vocational Nursing and Nursing Assistants, Other.",Skill
"Health Professions and Related Clinical Sciences, Other.",Skill
"Health Professions and Related Clinical Sciences, Other.",Skill
"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",Skill
"Business/Commerce, General.",Skill
"Business/Commerce, General.",Skill
"Business Administration, Management and Operations.",Skill
"Business Administration and Management, General.",Skill
"Purchasing, Procurement/Acquisitions and Contracts Management.",Skill
"Logistics, Materials, and Supply Chain Management.",Skill
Office Management and Supervision.,Skill
Operations Management and Supervision.,Skill
Non-Profit/Public/Organizational Management.,Skill
Customer Service Management.,Skill
E-Commerce/Electronic Commerce.,Skill
Transportation/Mobility Management.,Skill
Research and Development Management.,Skill
Project Management.,Skill
Retail Management.,Skill
Organizational Leadership.,Skill
"Business Administration, Management and Operations, Other.",Skill
Accounting and Related Services.,Skill
Accounting.,Skill
Accounting Technology/Technician and Bookkeeping.,Skill
Auditing.,Skill
Accounting and Finance.,Skill
Accounting and Business/Management.,Skill
"Accounting and Related Services, Other.",Skill
Business Operations Support and Assistant Services.,Skill
"Administrative Assistant and Secretarial Science, General.",Skill
Executive Assistant/Executive Secretary.,Skill
Receptionist.,Skill
Business/Office Automation/Technology/Data Entry.,Skill
General Office Occupations and Clerical Services.,Skill
"Parts, Warehousing, and Inventory Management Operations.",Skill
"Traffic, Customs, and Transportation Clerk/Technician.",Skill
Customer Service Support/Call Center/Teleservice Operation.,Skill
"Business Operations Support and Secretarial Services, Other.",Skill
Business/Corporate Communications.,Skill
Business/Corporate Communications.,Skill
Business/Managerial Economics.,Skill
Business/Managerial Economics.,Skill
Entrepreneurial and Small Business Operations.,Skill
Entrepreneurship/Entrepreneurial Studies.,Skill
Franchising and Franchise Operations.,Skill
Small Business Administration/Management.,Skill
"Entrepreneurial and Small Business Operations, Other.",Skill
Finance and Financial Management Services.,Skill
"Finance, General.",Skill
Banking and Financial Support Services.,Skill
Financial Planning and Services.,Skill
International Finance.,Skill
Investments and Securities.,Skill
Public Finance.,Skill
Credit Management.,Skill
"Finance and Financial Management Services, Other.",Skill
Hospitality Administration/Management.,Skill
"Hospitality Administration/Management, General.",Skill
Tourism and Travel Services Management.,Skill
Hotel/Motel Administration/Management.,Skill
Restaurant/Food Services Management.,Skill
Resort Management.,Skill
Meeting and Event Planning.,Skill
Casino Management.,Skill
"Hotel, Motel, and Restaurant Management.",Skill
"Hospitality Administration/Management, Other.",Skill
Human Resources Management and Services.,Skill
"Human Resources Management/Personnel Administration, General.",Skill
Labor and Industrial Relations.,Skill
Organizational Behavior Studies.,Skill
Labor Studies.,Skill
Human Resources Development.,Skill
"Human Resources Management and Services, Other.",Skill
International Business.,Skill
International Business/Trade/Commerce.,Skill
Management Information Systems and Services.,Skill
"Management Information Systems, General.",Skill
Information Resources Management.,Skill
Knowledge Management.,Skill
"Management Information Systems and Services, Other.",Skill
Management Sciences and Quantitative Methods.,Skill
Management Science.,Skill
Business Statistics.,Skill
Actuarial Science.,Skill
"Management Sciences and Quantitative Methods, Other.",Skill
Marketing.,Skill
"Marketing/Marketing Management, General.",Skill
Marketing Research.,Skill
International Marketing.,Skill
"Marketing, Other.",Skill
Real Estate.,Skill
Real Estate.,Skill
Taxation.,Skill
Taxation.,Skill
Insurance.,Skill
Insurance.,Skill
"General Sales, Merchandising and Related Marketing Operations.",Skill
"Sales, Distribution, and Marketing Operations, General.",Skill
Merchandising and Buying Operations.,Skill
Retailing and Retail Operations.,Skill
Selling Skills and Sales Operations.,Skill
"General Merchandising, Sales, and Related Marketing Operations, Other.",Skill
"Specialized Sales, Merchandising and  Marketing Operations.",Skill
Auctioneering.,Skill
Fashion Merchandising.,Skill
Fashion Modeling.,Skill
Apparel and Accessories Marketing Operations.,Skill
Tourism and Travel Services Marketing Operations.,Skill
Tourism Promotion Operations.,Skill
Vehicle and Vehicle Parts and Accessories Marketing Operations.,Skill
Business and Personal/Financial Services Marketing Operations.,Skill
Special Products Marketing Operations.,Skill
Hospitality and Recreation Marketing Operations.,Skill
"Specialized Merchandising, Sales, and Marketing Operations, Other.",Skill
Construction Management.,Skill
Construction Management.,Skill
Telecommunications Management.,Skill
Telecommunications Management.,Skill
"Business, Management, Marketing, and Related Support Services, Other.",Skill
"Business, Management, Marketing, and Related Support Services, Other.",Skill
HIGH SCHOOL/SECONDARY DIPLOMAS AND CERTIFICATES.,Skill
High School/Secondary Diploma Programs.,Skill
Regular/General High School/Secondary Diploma Program.,Skill
College/University Preparatory and Advanced High School/Secondary Diploma Program.,Skill
Vocational High School and Secondary Business/Vocational-Industrial/Occupational Diploma Program.,Skill
Honors/Regents High School/Secondary Diploma Program.,Skill
Adult High School/Secondary Diploma Program.,Skill
"High School/Secondary Diploma Programs, Other.",Skill
High School/Secondary Certificate Programs.,Skill
High School Equivalence Certificate Program.,Skill
High School Certificate of Competence Program.,Skill
Certificate of IEP Completion Program.,Skill
"High School/Secondary Certificates, Other.",Skill
HISTORY.,Skill
History.,Skill
"History, General.",Skill
American  History (United States).,Skill
European History.,Skill
History and Philosophy of Science and Technology.,Skill
Public/Applied History.,Skill
Asian History.,Skill
Canadian History.,Skill
Military History.,Skill
"History, Other.",Skill
RESIDENCY PROGRAMS.,Skill
Dental Residency Programs.,Skill
Oral and Maxillofacial Surgery Residency Program.,Skill
Dental Public Health Residency Program.,Skill
Endodontics Residency Program.,Skill
Oral and Maxillofacial Pathology Residency Program.,Skill
Orthodontics Residency Program.,Skill
Pediatric Dentistry Residency Program.,Skill
Periodontology Residency Program.,Skill
Prosthodontics Residency Program.,Skill
Oral and Maxillofacial Radiology Residency Program.,Skill
"Dental Residency Program, Other.",Skill
Medical Residency Programs.,Skill
Aerospace Medicine.,Skill
Allergies and Immunology.,Skill
Anesthesiology.,Skill
Blood Banking.,Skill
Cardiology.,Skill
Chemical Pathology.,Skill
Child/Pediatric Neurology.,Skill
Child Psychiatry.,Skill
Colon and Rectal Surgery.,Skill
Critical Care Anesthesiology.,Skill
Critical Care Medicine.,Skill
Critical Care Surgery.,Skill
Dermatology.,Skill
Dermatopathology.,Skill
Diagnostic Radiology.,Skill
Emergency Medicine.,Skill
Endocrinology and Metabolism.,Skill
Family Medicine.,Skill
Forensic Pathology.,Skill
Gastroenterology.,Skill
General Surgery.,Skill
Geriatric Medicine.,Skill
Hand Surgery.,Skill
Hematology.,Skill
Hematological Pathology.,Skill
Immunopathology.,Skill
Infectious Disease.,Skill
Internal Medicine.,Skill
Laboratory Medicine.,Skill
Musculoskeletal Oncology.,Skill
Neonatal-Perinatal Medicine.,Skill
Nephrology.,Skill
Neurological Surgery/Neurosurgery.,Skill
Neurology.,Skill
Neuropathology.,Skill
Nuclear Medicine.,Skill
Nuclear Radiology.,Skill
Obstetrics and Gynecology.,Skill
Occupational Medicine.,Skill
Oncology.,Skill
Ophthalmology.,Skill
Orthopedics/Orthopedic Surgery.,Skill
Otolaryngology.,Skill
Pathology.,Skill
Pediatric Cardiology.,Skill
Pediatric Endocrinology.,Skill
Pediatric Hemato-Oncology.,Skill
Pediatric Nephrology.,Skill
Pediatric Orthopedics.,Skill
Pediatric Surgery.,Skill
Pediatrics.,Skill
Physical and Rehabilitation Medicine.,Skill
Plastic Surgery.,Skill
Preventive Medicine.,Skill
Psychiatry.,Skill
Public Health Medicine.,Skill
Pulmonary Disease.,Skill
Radiation Oncology.,Skill
Radioisotopic Pathology.,Skill
Rheumatology.,Skill
Sports Medicine.,Skill
Thoracic Surgery.,Skill
Urology.,Skill
Vascular Surgery.,Skill
Adult Reconstructive Orthopedics (Orthopedic Surgery).,Skill
Child Neurology.,Skill
Cytopathology.,Skill
Geriatric Medicine (Internal Medicine).,Skill
Pediatric Urology.,Skill
Physical Medicine and Rehabilitation/Psychiatry.,Skill
Orthopedic Surgery of the Spine.,Skill
"Medical Residency Programs, Other.",Skill
Veterinary Residency Programs.,Skill
Veterinary Anesthesiology Residency Program.,Skill
Veterinary Dentistry Residency Program.,Skill
Veterinary Dermatology Residency Program.,Skill
Veterinary Emergency and Critical Care Medicine Residency Program.,Skill
Veterinary Internal Medicine Residency Program.,Skill
Laboratory Animal Medicine Residency Program.,Skill
Veterinary Microbiology Residency Program.,Skill
Veterinary Nutrition Residency Program.,Skill
Veterinary Ophthalmology Residency Program.,Skill
Veterinary Pathology Residency Program.,Skill
Veterinary Practice Residency Program.,Skill
Veterinary Preventive Medicine Residency Program.,Skill
Veterinary Radiology Residency Program.,Skill
Veterinary Surgery Residency Program.,Skill
Theriogenology Residency Program.,Skill
Veterinary Toxicology Residency Program.,Skill
Zoological Medicine Residency Program.,Skill
Poultry Veterinarian Residency Program.,Skill
Veterinary Behaviorist Residency Program.,Skill
Veterinary Clinical Pharmacology Residency Program.,Skill
"Veterinary Residency Programs, Other.",Skill
Medical Residency Programs - General Certificates.,Skill
Aerospace Medicine Residency Program.,Skill
Allergy and Immunology Residency Program.,Skill
Anesthesiology Residency Program.,Skill
